step,cuda_device_index,initial_loss,aesthetic_loss,total_loss
253,3,0.11865171790122986,0.6875182688236237,0.17036685347557068
254,2,0.057272106409072876,0.6935563087463379,0.11511612683534622
254,1,0.06857255101203918,0.6935563087463379,0.12538926303386688
254,0,0.06690365821123123,0.6935563087463379,0.1238720715045929
254,3,0.062078215181827545,0.6935563087463379,0.11948531121015549
255,2,0.13510939478874207,0.6890061497688293,0.18546363711357117
255,1,0.13192269206047058,0.6890061497688293,0.18256664276123047
255,0,0.11622031033039093,0.6890061497688293,0.16829174757003784
255,3,0.14696648716926575,0.6890061497688293,0.1962428092956543
256,2,0.08778458833694458,0.6915219724178314,0.14266981184482574
256,1,0.12000010162591934,0.6915219724178314,0.1719566285610199
256,0,0.1362505704164505,0.6915219724178314,0.1867297738790512
256,3,0.1381196230649948,0.6915219724178314,0.18842890858650208
257,2,0.09382276237010956,0.6922677457332611,0.14822684228420258
257,1,0.06832490861415863,0.6922677457332611,0.1250469833612442
257,0,0.0747571736574173,0.6922677457332611,0.1308944970369339
257,3,0.08423984050750732,0.6922677457332611,0.13951510190963745
258,2,0.05538084730505943,0.6959428489208221,0.11361374706029892
258,0,0.061481911689043045,0.6959428489208221,0.11916018277406693
258,1,0.07587136328220367,0.6959428489208221,0.13224148750305176
258,3,0.059004057198762894,0.6959428489208221,0.11690758168697357
259,2,0.11120475828647614,0.6912433505058289,0.16393552720546722
259,1,0.1217709481716156,0.6912433505058289,0.17354115843772888
259,0,0.10875187814235687,0.6912433505058289,0.1617056280374527
259,3,0.09417399764060974,0.6912433505058289,0.148453027009964
260,2,0.04964335262775421,0.6845601499080658,0.10736306011676788
260,1,0.08960369229316711,0.6845601499080658,0.14369064569473267
260,0,0.11555395275354385,0.6845601499080658,0.16728179156780243
260,3,0.07452747225761414,0.6845601499080658,0.1299849897623062
261,2,0.057247862219810486,0.6959514617919922,0.11531181633472443
261,1,0.05867917835712433,0.6959514617919922,0.11661301553249359
261,0,0.06326773762702942,0.6959514617919922,0.12078443169593811
261,3,0.05457822605967522,0.6959514617919922,0.11288487911224365
262,2,0.044784389436244965,0.6918423771858215,0.10360784083604813
262,1,0.07157986611127853,0.6918423771858215,0.12796735763549805
262,3,0.05971582978963852,0.6918423771858215,0.11718187481164932
262,0,0.07526382803916931,0.6918423771858215,0.1313164234161377
263,2,0.07672034204006195,0.6926274597644806,0.13271188735961914
263,1,0.06333635002374649,0.6926274597644806,0.12054461985826492
263,0,0.11554013192653656,0.6926274597644806,0.16800260543823242
263,3,0.055615752935409546,0.6926274597644806,0.11352590471506119
264,2,0.11569300293922424,0.6979663968086243,0.16862693428993225
264,1,0.11510680615901947,0.6979663968086243,0.16809403896331787
264,0,0.08822183310985565,0.6979663968086243,0.14365315437316895
264,3,0.10753379762172699,0.6979663968086243,0.16120947897434235
265,2,0.129263237118721,0.688603401184082,0.1801123321056366
265,1,0.12223795801401138,0.688603401184082,0.17372572422027588
265,0,0.07438574731349945,0.688603401184082,0.13022370636463165
265,3,0.16545924544334412,0.688603401184082,0.2130177915096283
266,2,0.1427459567785263,0.692249059677124,0.19270077347755432
266,1,0.10758502781391144,0.692249059677124,0.1607363075017929
266,0,0.11582799255847931,0.692249059677124,0.16822990775108337
266,3,0.11827582865953445,0.692249059677124,0.1704552173614502
267,2,0.11347752809524536,0.6895516216754913,0.16584788262844086
267,1,0.12048113346099854,0.6895516216754913,0.1722148060798645
267,0,0.0909007117152214,0.6895516216754913,0.1453235149383545
267,3,0.11622969806194305,0.6895516216754913,0.16834987699985504
268,2,0.09119132161140442,0.6922924816608429,0.14583687484264374
268,1,0.10176163911819458,0.6922924816608429,0.15544624626636505
268,0,0.1025942862033844,0.6922924816608429,0.15620321035385132
268,3,0.10579090565443039,0.6922924816608429,0.1591092348098755
269,2,0.07254567742347717,0.6923941671848297,0.12889552116394043
269,1,0.08159050345420837,0.6923941671848297,0.13711810111999512
269,0,0.09749138355255127,0.6923941671848297,0.15157343447208405
269,3,0.0707601010799408,0.6923941671848297,0.12727227807044983
270,2,0.0877683013677597,0.6874064803123474,0.14228086173534393
270,0,0.0735824853181839,0.6874064803123474,0.12938466668128967
270,1,0.10373913496732712,0.6874064803123474,0.1567997932434082
270,3,0.0929630920290947,0.6874064803123474,0.1470033973455429
271,2,0.09369449317455292,0.6791751682758331,0.14691999554634094
271,1,0.09491904079914093,0.6791751682758331,0.14803321659564972
271,0,0.07137970626354218,0.6791751682758331,0.12663382291793823
271,3,0.07441669702529907,0.6791751682758331,0.1293947398662567
272,2,0.055535688996315,0.689563661813736,0.11317459493875504
272,1,0.05658501014113426,0.689563661813736,0.11412851512432098
272,0,0.07529351115226746,0.689563661813736,0.13113625347614288
272,3,0.08454039692878723,0.689563661813736,0.13954252004623413
273,2,0.07121583819389343,0.6838608086109161,0.12691083550453186
273,1,0.058808453381061554,0.6838608086109161,0.11563137918710709
273,0,0.06759271025657654,0.6838608086109161,0.12361707538366318
273,3,0.07292523980140686,0.6838608086109161,0.12846483290195465
274,2,0.058136261999607086,0.6835897564888,0.11499567329883575
274,1,0.08913233876228333,0.6835897564888,0.1431739181280136
274,0,0.08528473973274231,0.6835897564888,0.13967609405517578
274,3,0.05225788801908493,0.6835897564888,0.10965168476104736
275,2,0.05779571458697319,0.6858668029308319,0.11489308625459671
275,1,0.07332943379878998,0.6858668029308319,0.12901464104652405
275,0,0.07810840010643005,0.6858668029308319,0.1333591490983963
275,3,0.10992400348186493,0.6858668029308319,0.16228243708610535
276,2,0.09205558896064758,0.6953880786895752,0.14690399169921875
276,1,0.10373546183109283,0.6953880786895752,0.1575220674276352
276,0,0.10043267160654068,0.6953880786895752,0.15451952815055847
276,3,0.07169230282306671,0.6953880786895752,0.12839192152023315
277,2,0.10372338443994522,0.6871534883975983,0.1567624807357788
277,1,0.05989161133766174,0.6871534883975983,0.11691541224718094
277,0,0.10504509508609772,0.6871534883975983,0.15796403586864471
277,3,0.08494104444980621,0.6871534883975983,0.13968762755393982
278,2,0.05006696283817291,0.6990244686603546,0.10906309634447098
278,1,0.0717359185218811,0.6990244686603546,0.1287621557712555
278,0,0.04291136562824249,0.6990244686603546,0.10255800932645798
278,3,0.043608590960502625,0.6990244686603546,0.10319185256958008
279,2,0.09312726557254791,0.6952277421951294,0.14786367118358612
279,1,0.06549455225467682,0.6952277421951294,0.12274302542209625
279,0,0.08106108754873276,0.6952277421951294,0.13689441978931427
279,3,0.09983409196138382,0.6952277421951294,0.15396077930927277
280,2,0.09197624027729034,0.6914599239826202,0.14647474884986877
280,1,0.09658537060022354,0.6914599239826202,0.15066488087177277
280,0,0.08286730945110321,0.6914599239826202,0.13819390535354614
280,3,0.12168753892183304,0.6914599239826202,0.17348502576351166
281,2,0.07851682603359222,0.6892005801200867,0.13403353095054626
281,1,0.06946919858455658,0.6892005801200867,0.12580841779708862
281,0,0.08033466339111328,0.6892005801200867,0.13568611443042755
281,3,0.06816449761390686,0.6892005801200867,0.12462232261896133
282,2,0.12640371918678284,0.6920016407966614,0.17782169580459595
282,1,0.16664232313632965,0.6920016407966614,0.21440225839614868
282,0,0.07976498454809189,0.6920016407966614,0.13542285561561584
282,3,0.14665871858596802,0.6920016407966614,0.19623532891273499
283,2,0.054142244160175323,0.6888627111911774,0.11184410005807877
283,1,0.06664328277111053,0.6888627111911774,0.1232086718082428
283,0,0.08255670964717865,0.6888627111911774,0.1376754194498062
283,3,0.067746102809906,0.6888627111911774,0.12421125173568726
284,2,0.12524786591529846,0.6865763962268829,0.17627772688865662
284,1,0.06929827481508255,0.6865763962268829,0.12541446089744568
284,0,0.06897130608558655,0.6865763962268829,0.1251172125339508
284,3,0.06392332911491394,0.6865763962268829,0.12052814662456512
285,2,0.1219891756772995,0.6949942708015442,0.17408053576946259
285,1,0.07628627121448517,0.6949942708015442,0.13253244757652283
285,0,0.10553069412708282,0.6949942708015442,0.15911827981472015
285,3,0.10330718010663986,0.6949942708015442,0.15709690749645233
286,2,0.06460437923669815,0.6867081224918365,0.12115924805402756
286,1,0.0930769145488739,0.6867081224918365,0.147043377161026
286,0,0.11550740897655487,0.6867081224918365,0.16743473708629608
286,3,0.09605191648006439,0.6867081224918365,0.14974792301654816
287,2,0.09894587099552155,0.688511461019516,0.15254274010658264
287,1,0.12529627978801727,0.688511461019516,0.1764976531267166
287,0,0.15085577964782715,0.688511461019516,0.19973355531692505
287,3,0.09304468333721161,0.688511461019516,0.1471780240535736
288,2,0.08894354104995728,0.6905507445335388,0.1436351090669632
288,1,0.0653199553489685,0.6905507445335388,0.12215911597013474
288,0,0.08632548898458481,0.6905507445335388,0.14125505089759827
288,3,0.05603187158703804,0.6905507445335388,0.11371540278196335
289,2,0.13803128898143768,0.6833865642547607,0.18760903179645538
289,1,0.14718091487884521,0.6833865642547607,0.19592687487602234
289,0,0.05036187544465065,0.6833865642547607,0.10790957510471344
289,3,0.13792581856250763,0.6833865642547607,0.18751314282417297
290,2,0.10734914243221283,0.6837372481822968,0.15974806249141693
290,1,0.0929320901632309,0.6837372481822968,0.14664164185523987
290,0,0.13245421648025513,0.6837372481822968,0.18257084488868713
290,3,0.13435819745063782,0.6837372481822968,0.1843017339706421
291,2,0.08966176211833954,0.6976337730884552,0.14493194222450256
291,1,0.05815032869577408,0.6976337730884552,0.11628518998622894
291,0,0.08723173290491104,0.6976337730884552,0.14272283017635345
291,3,0.0780910849571228,0.6976337730884552,0.13441313803195953
292,2,0.09507548809051514,0.6921091377735138,0.14935126900672913
292,1,0.09454089403152466,0.6921091377735138,0.14886528253555298
292,0,0.09810536354780197,0.6921091377735138,0.15210570394992828
292,3,0.09785591065883636,0.6921091377735138,0.15187892317771912
293,2,0.08781009912490845,0.6931470036506653,0.14284072816371918
293,1,0.05867823213338852,0.6931470036506653,0.11635719984769821
293,0,0.0580899678170681,0.6931470036506653,0.11582242697477341
293,3,0.09782463312149048,0.6931470036506653,0.1519448459148407
294,2,0.06999903172254562,0.6855814456939697,0.1259610503911972
294,1,0.07051636278629303,0.6855814456939697,0.12643136084079742
294,0,0.09226959943771362,0.6855814456939697,0.1462070345878601
294,3,0.07405411452054977,0.6855814456939697,0.12964749336242676
295,2,0.09196381270885468,0.6818425953388214,0.14558914303779602
295,1,0.09774067997932434,0.6818425953388214,0.1508408486843109
295,0,0.07295481860637665,0.6818425953388214,0.1283082515001297
295,3,0.07967086881399155,0.6818425953388214,0.13441374897956848
296,2,0.06353974342346191,0.6855894029140472,0.12008970230817795
296,1,0.07711862027645111,0.6855894029140472,0.13243414461612701
296,0,0.06163255497813225,0.6855894029140472,0.118355892598629
296,3,0.0754593163728714,0.6855894029140472,0.13092568516731262
297,2,0.09912104904651642,0.6841305494308472,0.15230374038219452
297,1,0.09735599905252457,0.6841305494308472,0.15069913864135742
297,0,0.13127148151397705,0.6841305494308472,0.1815313845872879
297,3,0.07628984749317169,0.6841305494308472,0.13154809176921844
298,2,0.09587229788303375,0.6928459107875824,0.1501426249742508
298,1,0.11165204644203186,0.6928459107875824,0.1644878387451172
298,0,0.08510475605726242,0.6928459107875824,0.1403539478778839
298,3,0.0845598354935646,0.6928459107875824,0.13985855877399445
299,2,0.052588820457458496,0.6846993267536163,0.1100534126162529
299,1,0.08289088308811188,0.6846993267536163,0.13760073482990265
299,0,0.07251626253128052,0.6846993267536163,0.12816926836967468
299,3,0.06544125825166702,0.6846993267536163,0.12173744291067123
300,2,0.11627139151096344,0.6889557838439941,0.16833360493183136
300,0,0.09771385788917542,0.6889557838439941,0.151463121175766
300,1,0.09293323755264282,0.6889557838439941,0.14711709320545197
300,3,0.06721310317516327,0.6889557838439941,0.12373515963554382
301,2,0.07242655009031296,0.6964445412158966,0.1291554570198059
301,1,0.06752157211303711,0.6964445412158966,0.12469638139009476
301,0,0.10595918446779251,0.6964445412158966,0.1596396565437317
301,3,0.06894877552986145,0.6964445412158966,0.12599383294582367
302,2,0.08567174524068832,0.6883922219276428,0.14046451449394226
302,1,0.11156578361988068,0.6883922219276428,0.16400454938411713
302,0,0.047654539346694946,0.6883922219276428,0.10590341687202454
302,3,0.10428735613822937,0.6883922219276428,0.15738779306411743
303,2,0.14034399390220642,0.6958357393741608,0.19084322452545166
303,1,0.12070219218730927,0.6958357393741608,0.17298705875873566
303,0,0.11357036232948303,0.6958357393741608,0.16650356352329254
303,3,0.11245086789131165,0.6958357393741608,0.16548584401607513
304,2,0.0841318666934967,0.693300187587738,0.13951079547405243
304,1,0.12031540274620056,0.693300187587738,0.1724049299955368
304,0,0.09313152730464935,0.693300187587738,0.14769230782985687
304,3,0.09211541712284088,0.693300187587738,0.14676856994628906
305,2,0.09922479093074799,0.6877827644348145,0.1527300626039505
305,1,0.1522926688194275,0.6877827644348145,0.20097358524799347
305,0,0.10568556189537048,0.6877827644348145,0.1586034893989563
305,3,0.09781547635793686,0.6877827644348145,0.15144886076450348
306,2,0.07873973995447159,0.6963672041893005,0.1348876953125
306,1,0.07471956312656403,0.6963672041893005,0.13123297691345215
306,0,0.22151964902877808,0.6963672041893005,0.26468759775161743
306,3,0.06009446829557419,0.6963672041893005,0.11793743073940277
307,2,0.13115915656089783,0.6953571140766144,0.18244986236095428
307,1,0.11661194264888763,0.6953571140766144,0.16922514140605927
307,0,0.0902937799692154,0.6953571140766144,0.1452995389699936
307,3,0.11189863830804825,0.6953571140766144,0.16494031250476837
308,2,0.17303380370140076,0.6945155560970306,0.22044122219085693
308,0,0.10450376570224762,0.6945155560970306,0.15814119577407837
308,1,0.14543099701404572,0.6945155560970306,0.19534777104854584
308,3,0.1858052909374237,0.6945155560970306,0.23205165565013885
309,2,0.12890955805778503,0.6907904148101807,0.17998963594436646
309,1,0.12976941466331482,0.6907904148101807,0.18077132105827332
309,0,0.16026419401168823,0.6907904148101807,0.20849384367465973
309,3,0.13295286893844604,0.6907904148101807,0.18366536498069763
310,2,0.05518272519111633,0.6871730387210846,0.11263637989759445
310,1,0.053718987852334976,0.6871730387210846,0.11130570620298386
310,0,0.1327281892299652,0.6871730387210846,0.18313226103782654
310,3,0.06554217636585236,0.6871730387210846,0.12205406278371811
311,2,0.08643318712711334,0.6929770410060883,0.14157353341579437
311,1,0.09226962178945541,0.6929770410060883,0.1468793898820877
311,0,0.06372523307800293,0.6929770410060883,0.12092993408441544
311,3,0.07117874175310135,0.6929770410060883,0.12770584225654602
312,2,0.1737222671508789,0.6876570582389832,0.22044359147548676
312,1,0.2297666072845459,0.6876570582389832,0.2713930010795593
312,0,0.08398687839508057,0.6876570582389832,0.13886597752571106
312,3,0.18660691380500793,0.6876570582389832,0.2321569174528122
313,2,0.07533236593008041,0.6883716881275177,0.13106320798397064
313,1,0.10505827516317368,0.6883716881275177,0.15808676183223724
313,0,0.0789141058921814,0.6883716881275177,0.13431933522224426
313,3,0.09206829220056534,0.6883716881275177,0.14627768099308014
314,2,0.08209089934825897,0.6930227279663086,0.1376301497220993
314,1,0.11576414108276367,0.6930227279663086,0.1682421863079071
314,0,0.0807771235704422,0.6930227279663086,0.13643580675125122
314,3,0.07376798987388611,0.6930227279663086,0.13006387650966644
315,2,0.08655411005020142,0.6872770190238953,0.14116527140140533
315,1,0.06632594764232635,0.6872770190238953,0.12277603894472122
315,0,0.10173501074314117,0.6872770190238953,0.1549661010503769
315,3,0.07051320374011993,0.6872770190238953,0.12658263742923737
316,2,0.07912631332874298,0.6958836615085602,0.13519515097141266
316,1,0.07986153662204742,0.6958836615085602,0.1358635425567627
316,0,0.07608835399150848,0.6958836615085602,0.13243336975574493
316,3,0.1314164102077484,0.6958836615085602,0.18273159861564636
317,2,0.1073264330625534,0.68824502825737,0.16013720631599426
317,1,0.07106180489063263,0.68824502825737,0.12716937065124512
317,0,0.10848460346460342,0.68824502825737,0.16119007766246796
317,3,0.07212361693382263,0.68824502825737,0.12813465297222137
318,2,0.1214962899684906,0.6858193278312683,0.17279838025569916
318,1,0.11019179970026016,0.6858193278312683,0.1625215709209442
318,0,0.0655483677983284,0.6858193278312683,0.12193663418292999
318,3,0.1393672078847885,0.6858193278312683,0.18904465436935425
319,2,0.12805867195129395,0.6882758736610413,0.1789875030517578
319,1,0.11460793018341064,0.6882758736610413,0.16675955057144165
319,0,0.07412414252758026,0.6882758736610413,0.12995611131191254
319,3,0.09180790930986404,0.6882758736610413,0.14603227376937866
320,2,0.09589962661266327,0.6846583485603333,0.14942315220832825
320,1,0.10354679822921753,0.6846583485603333,0.15637511014938354
320,0,0.08926453441381454,0.6846583485603333,0.14339123666286469
320,3,0.07752299308776855,0.6846583485603333,0.132717102766037
321,2,0.07496623694896698,0.6907796561717987,0.13094927370548248
321,1,0.10589742660522461,0.6907796561717987,0.1590685397386551
321,0,0.07306192815303802,0.6907796561717987,0.12921808660030365
321,3,0.08032567799091339,0.6907796561717987,0.13582149147987366
322,2,0.06155676394701004,0.68535116314888,0.11826533824205399
322,1,0.06295895576477051,0.68535116314888,0.11954006552696228
322,0,0.11262784153223038,0.68535116314888,0.16469359397888184
322,3,0.09024305641651154,0.68535116314888,0.1443437933921814
323,2,0.042189694941043854,0.6870355606079102,0.10081204026937485
323,1,0.062128957360982895,0.6870355606079102,0.1189386397600174
323,0,0.07755841314792633,0.6870355606079102,0.13296541571617126
323,3,0.049394041299819946,0.6870355606079102,0.10736144334077835
324,2,0.1404494345188141,0.6892417371273041,0.19033963978290558
324,1,0.13717526197433472,0.6892417371273041,0.18736311793327332
324,0,0.08226901292800903,0.6892417371273041,0.13744834065437317
324,3,0.11203710734844208,0.6892417371273041,0.16451025009155273
325,2,0.08272333443164825,0.6857849359512329,0.13754712045192719
325,1,0.07736217975616455,0.6857849359512329,0.13267333805561066
325,0,0.09960980713367462,0.6857849359512329,0.15289844572544098
325,3,0.09223531931638718,0.6857849359512329,0.14619436860084534
326,2,0.09828653931617737,0.6822438538074493,0.15137356519699097
326,1,0.1009843498468399,0.6822438538074493,0.15382611751556396
326,0,0.08184278756380081,0.6822438538074493,0.1364247053861618
326,3,0.11367254704236984,0.6822438538074493,0.16536083817481995
327,2,0.10839685797691345,0.6919324696063995,0.16144554316997528
327,1,0.13190172612667084,0.6919324696063995,0.1828135997056961
327,0,0.0823124423623085,0.6919324696063995,0.13773243129253387
327,3,0.09253951907157898,0.6919324696063995,0.14702977240085602
328,2,0.06156041845679283,0.6903219521045685,0.11872055381536484
328,1,0.07424715161323547,0.6903219521045685,0.13025394082069397
328,0,0.09312431514263153,0.6903219521045685,0.14741499722003937
328,3,0.09467644989490509,0.6903219521045685,0.14882603287696838
329,2,0.08842383325099945,0.6861843168735504,0.14276568591594696
329,1,0.08345242589712143,0.6861843168735504,0.13824622333049774
329,0,0.1043752133846283,0.6861843168735504,0.15726694464683533
329,3,0.13214504718780518,0.6861843168735504,0.18251225352287292
330,2,0.0830526202917099,0.6946814954280853,0.13865524530410767
330,1,0.06031406298279762,0.6946814954280853,0.11798382550477982
330,0,0.11323745548725128,0.6946814954280853,0.16609600186347961
330,3,0.08900853991508484,0.6946814954280853,0.14406970143318176
331,2,0.05134575441479683,0.6873867809772491,0.1091676652431488
331,1,0.04737074673175812,0.6873867809772491,0.1055540144443512
331,0,0.11266608536243439,0.6873867809772491,0.16491341590881348
331,3,0.06336124241352081,0.6873867809772491,0.12009083479642868
332,2,0.07588187605142593,0.6880665719509125,0.13153502345085144
332,1,0.08231490850448608,0.6880665719509125,0.13738322257995605
332,0,0.09128569066524506,0.6880665719509125,0.14553849399089813
332,3,0.06486667692661285,0.6880665719509125,0.12152121216058731
333,2,0.04734909534454346,0.6830425262451172,0.10513940453529358
333,1,0.04047749564051628,0.6830425262451172,0.09889250248670578
333,0,0.0575668029487133,0.6830425262451172,0.11442823708057404
333,3,0.05787092447280884,0.6830425262451172,0.11470470577478409
334,2,0.12258976697921753,0.6893997490406036,0.17411795258522034
334,1,0.10224446654319763,0.6893997490406036,0.1556222289800644
334,0,0.09082911163568497,0.6893997490406036,0.14524461328983307
334,3,0.07468605041503906,0.6893997490406036,0.13056911528110504
335,2,0.08864279836416245,0.6851004064083099,0.14286620914936066
335,1,0.08040900528430939,0.6851004064083099,0.13538093864917755
335,0,0.08738571405410767,0.6851004064083099,0.1417234092950821
335,3,0.05654093250632286,0.6851004064083099,0.11368270218372345
336,2,0.08768614381551743,0.6839679777622223,0.14189358055591583
336,1,0.08703888952732086,0.6839679777622223,0.14130516350269318
336,0,0.07004588842391968,0.6839679777622223,0.12585699558258057
336,3,0.07254166901111603,0.6839679777622223,0.1281258761882782
337,2,0.11323952674865723,0.6891419589519501,0.16559429466724396
337,1,0.08214902877807617,0.6891419589519501,0.13733020424842834
337,0,0.10520488023757935,0.6891419589519501,0.1582900732755661
337,3,0.08615392446517944,0.6891419589519501,0.14097101986408234
338,2,0.0860222727060318,0.6859668791294098,0.14056268334388733
338,1,0.053688894957304,0.6859668791294098,0.11116871237754822
338,0,0.07635095715522766,0.6859668791294098,0.13177058100700378
338,3,0.10338698327541351,0.6859668791294098,0.1563487946987152
339,2,0.10584376007318497,0.689916729927063,0.15894131362438202
339,1,0.08255162835121155,0.689916729927063,0.13776662945747375
339,0,0.06505618989467621,0.689916729927063,0.12186168879270554
339,3,0.08976542949676514,0.689916729927063,0.1443246304988861
340,2,0.08297310769557953,0.6952165365219116,0.13863159716129303
340,1,0.06393317133188248,0.6952165365219116,0.12132256478071213
340,0,0.08224848657846451,0.6952165365219116,0.1379728466272354
340,3,0.06587150692939758,0.6952165365219116,0.12308468669652939
341,2,0.09239619970321655,0.6935049593448639,0.1470424383878708
341,1,0.15466736257076263,0.6935049593448639,0.20365259051322937
341,0,0.1231497973203659,0.6935049593448639,0.17500026524066925
341,3,0.15371833741664886,0.6935049593448639,0.20278984308242798
342,2,0.056666530668735504,0.6940118670463562,0.11460702121257782
342,1,0.0864766389131546,0.6940118670463562,0.14170710742473602
342,0,0.09562205523252487,0.6940118670463562,0.15002112090587616
342,3,0.09603526443243027,0.6940118670463562,0.15039676427841187
343,2,0.08600856363773346,0.6914085447788239,0.14104491472244263
343,1,0.07489578425884247,0.6914085447788239,0.13094238936901093
343,0,0.07281511276960373,0.6914085447788239,0.12905088067054749
343,3,0.07123259454965591,0.6914085447788239,0.12761221826076508
344,2,0.1523945927619934,0.6912212669849396,0.20137883722782135
344,1,0.1075429692864418,0.6912212669849396,0.16060462594032288
344,0,0.12486720085144043,0.6912212669849396,0.17635393142700195
344,3,0.08588004112243652,0.6912212669849396,0.1409110575914383
345,2,0.17098018527030945,0.6823570132255554,0.2174689769744873
345,1,0.14818158745765686,0.6823570132255554,0.196742981672287
345,0,0.081240713596344,0.6823570132255554,0.13588763773441315
345,3,0.18628358840942383,0.6823570132255554,0.23138116300106049
346,2,0.07107508182525635,0.6925249993801117,0.1275705099105835
346,1,0.09544462710618973,0.6925249993801117,0.14972464740276337
346,0,0.18145929276943207,0.6925249993801117,0.227919802069664
346,3,0.08595447242259979,0.6925249993801117,0.14109724760055542
347,2,0.09394820034503937,0.6881139278411865,0.1479632705450058
347,0,0.11151595413684845,0.6881139278411865,0.16393394768238068
347,1,0.11617648601531982,0.6881139278411865,0.16817079484462738
347,3,0.13395905494689941,0.6881139278411865,0.18433675169944763
348,2,0.10279417037963867,0.6861853003501892,0.15582972764968872
348,1,0.06833422183990479,0.6861853003501892,0.1245025023818016
348,0,0.08237117528915405,0.6861853003501892,0.13726337254047394
348,3,0.10633515566587448,0.6861853003501892,0.15904879570007324
349,2,0.05869242176413536,0.6875101625919342,0.11585766077041626
349,1,0.08734740316867828,0.6875101625919342,0.14190764725208282
349,0,0.09619671106338501,0.6875101625919342,0.1499524712562561
349,3,0.08315528929233551,0.6875101625919342,0.1380966454744339
350,2,0.11120618879795074,0.6898502707481384,0.16381019353866577
350,1,0.12633416056632996,0.6898502707481384,0.1775628924369812
350,0,0.03383316844701767,0.6898502707481384,0.09347108751535416
350,3,0.17695561051368713,0.6898502707481384,0.22358238697052002
351,2,0.09739220887422562,0.6937540769577026,0.15160693228244781
351,1,0.07263413816690445,0.6937540769577026,0.12909959256649017
351,0,0.10091349482536316,0.6937540769577026,0.15480808913707733
351,3,0.10336612164974213,0.6937540769577026,0.15703774988651276
352,2,0.10388150811195374,0.6981655061244965,0.15790732204914093
352,1,0.1200040876865387,0.6981655061244965,0.17256422340869904
352,0,0.07258797436952591,0.6981655061244965,0.12945865094661713
352,3,0.09977637231349945,0.6981655061244965,0.15417537093162537
353,2,0.16315242648124695,0.6889235079288483,0.21094979345798492
353,1,0.15564565360546112,0.6889235079288483,0.20412544906139374
353,0,0.0775962769985199,0.6889235079288483,0.13317148387432098
353,3,0.13454580307006836,0.6889235079288483,0.1849437803030014
354,2,0.06367988139390945,0.6851373612880707,0.12017601728439331
354,1,0.0923834964632988,0.6851373612880707,0.14627020061016083
354,0,0.07519296556711197,0.6851373612880707,0.13064245879650116
354,3,0.0655757412314415,0.6851373612880707,0.12189951539039612
355,2,0.09858983755111694,0.6851463317871094,0.15191315114498138
355,1,0.1293839067220688,0.6851463317871094,0.17990775406360626
355,0,0.11917272210121155,0.6851463317871094,0.17062485218048096
355,3,0.11933108419179916,0.6851463317871094,0.17076881229877472
356,2,0.0959046334028244,0.6897861063480377,0.1498938500881195
356,1,0.12925052642822266,0.6897861063480377,0.18020829558372498
356,0,0.08051928877830505,0.6897861063480377,0.13590717315673828
356,3,0.10913640260696411,0.6897861063480377,0.16192273795604706
357,2,0.06772851943969727,0.6890913844108582,0.12421604990959167
357,1,0.07564832270145416,0.6890913844108582,0.13141587376594543
357,0,0.10845734179019928,0.6890913844108582,0.16124224662780762
357,3,0.07290513813495636,0.6890913844108582,0.12892206013202667
358,2,0.08708419650793076,0.6906277537345886,0.141951784491539
358,1,0.07931394129991531,0.6906277537345886,0.1348879188299179
358,0,0.11917087435722351,0.6906277537345886,0.1711214929819107
358,3,0.10452432930469513,0.6906277537345886,0.15780645608901978
359,2,0.05173033848404884,0.6910088062286377,0.1098465621471405
359,1,0.0918131172657013,0.6910088062286377,0.14628545939922333
359,0,0.06687390804290771,0.6910088062286377,0.12361344695091248
359,3,0.1009758859872818,0.6910088062286377,0.15461522340774536
360,2,0.1368052214384079,0.6882462501525879,0.18693622946739197
360,1,0.14704440534114838,0.6882462501525879,0.19624456763267517
360,0,0.06872144341468811,0.6882462501525879,0.1250418722629547
360,3,0.07326158136129379,0.6882462501525879,0.1291692703962326
361,2,0.07461433857679367,0.6981903612613678,0.131303071975708
361,1,0.07365606725215912,0.6981903612613678,0.1304319053888321
361,0,0.1496010422706604,0.6981903612613678,0.19947278499603271
361,3,0.07538807392120361,0.6981903612613678,0.1320064514875412
362,2,0.09900513291358948,0.6885741353034973,0.15260231494903564
362,1,0.11108187586069107,0.6885741353034973,0.16358117759227753
362,0,0.12522165477275848,0.6885741353034973,0.17643551528453827
362,3,0.13000810146331787,0.6885741353034973,0.1807868331670761
363,2,0.08697204291820526,0.68975430727005,0.14177042245864868
363,1,0.0730319619178772,0.68975430727005,0.12909762561321259
363,0,0.07108022272586823,0.68975430727005,0.12732331454753876
363,3,0.05730757862329483,0.68975430727005,0.11480274051427841
364,2,0.08315153419971466,0.6871355772018433,0.13805916905403137
364,1,0.10421548783779144,0.6871355772018433,0.15720821917057037
364,0,0.07771450281143188,0.6871355772018433,0.13311640918254852
364,3,0.0588996484875679,0.6871355772018433,0.11601201444864273
365,2,0.13446319103240967,0.6847204864025116,0.18448658287525177
365,1,0.1358540654182434,0.6847204864025116,0.1857510209083557
365,0,0.06707310676574707,0.6847204864025116,0.12322287261486053
365,3,0.1509133279323578,0.6847204864025116,0.19944125413894653
366,2,0.11138992011547089,0.6920740902423859,0.16417938470840454
366,1,0.12297515571117401,0.6920740902423859,0.1747114211320877
366,0,0.07288506627082825,0.6920740902423859,0.12917496263980865
